"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.317960349E1,-2.756157398E0,-6.857437491E-1,9.809464812E-1
4.318159652E1,-2.795570850E0,-6.974613070E-1,9.873378873E-1
4.318358954E1,-2.828593254E0,-7.230269313E-1,9.873378873E-1
4.318558256E1,-2.861615419E0,-7.507229447E-1,9.873378873E-1
4.318757558E1,-2.885050535E0,-7.816147208E-1,9.809464812E-1
4.318956860E1,-2.908485651E0,-8.114412427E-1,9.756202698E-1
4.319156162E1,-2.927659750E0,-8.402025700E-1,9.681636691E-1
4.319355464E1,-2.940442562E0,-8.785509467E-1,9.639027119E-1
4.319554766E1,-2.946834087E0,-9.158340693E-1,9.575113058E-1
4.319754068E1,-2.947899342E0,-9.552477002E-1,9.553808570E-1
4.319953370E1,-2.941507816E0,-9.967917800E-1,9.521851540E-1
4.320152672E1,-2.929790258E0,-1.037270665E0,9.521851540E-1
4.320351974E1,-2.910616159E0,-1.082010388E0,9.521851540E-1
4.320551276E1,-2.886115789E0,-1.123554587E0,9.511199594E-1
4.320750579E1,-2.859484911E0,-1.165098667E0,9.489894509E-1
4.320949881E1,-2.828593254E0,-1.204512239E0,9.457937479E-1
4.321149183E1,-2.795570850E0,-1.241795421E0,9.468590021E-1
4.321348485E1,-2.762548685E0,-1.272687197E0,9.457937479E-1
4.321547787E1,-2.734852552E0,-1.300383210E0,9.468590021E-1
4.321747089E1,-2.701830387E0,-1.325948834E0,9.500547051E-1
4.321946391E1,-2.674134254E0,-1.347253442E0,9.607070088E-1
4.322145693E1,-2.651764393E0,-1.366427660E0,9.745550752E-1
4.322344995E1,-2.628329277E0,-1.380275726E0,9.873378873E-1
4.322544297E1,-2.605959415E0,-1.387732267E0,1.002251148E0
4.322743599E1,-2.585720062E0,-1.391993284E0,1.021425366E0
4.322942902E1,-2.564415455E0,-1.395188928E0,1.038469076E0
4.323142204E1,-2.542045355E0,-1.391993284E0,1.057643294E0
4.323341506E1,-2.521806002E0,-1.382406116E0,1.076817393E0
4.323540808E1,-2.499436140E0,-1.364297152E0,1.095991611E0
4.323740110E1,-2.477066278E0,-1.340862036E0,1.114100575E0
4.323939412E1,-2.452565908E0,-1.309970260E0,1.135405302E0
4.324138714E1,-2.427000284E0,-1.276948094E0,1.156709909E0
4.324338016E1,-2.400369406E0,-1.236469269E0,1.179079771E0
4.324537318E1,-2.371608257E0,-1.176816225E0,1.203580141E0
4.324736620E1,-2.334325075E0,-1.112902164E0,1.225950003E0
4.324935922E1,-2.300237656E0,-1.037270665E0,1.252580881E0
4.325135224E1,-2.265084982E0,-9.531172514E-1,1.280276895E0
4.325334526E1,-2.229932070E0,-8.657681346E-1,1.307973027E0
4.325533829E1,-2.197975159E0,-7.709624171E-1,1.335669041E0
4.325733131E1,-2.163887739E0,-6.708304882E-1,1.363365173E0
4.325932433E1,-2.134061098E0,-5.696333647E-1,1.391061187E0
4.326131735E1,-2.106365204E0,-4.684362113E-1,1.416626811E0
4.326331037E1,-2.083995342E0,-3.661738634E-1,1.444322824E0
4.326530339E1,-2.064821005E0,-2.596505582E-1,1.469888449E0
4.326729641E1,-2.048842669E0,-1.552577168E-1,1.495453954E0
4.326928943E1,-2.043516397E0,-4.766917601E-2,1.522084832E0
4.327128245E1,-2.038190126E0,6.311506033E-2,1.548715711E0
4.327327547E1,-2.043516397E0,1.781602204E-1,1.576411724E0
4.327526849E1,-2.054168701E0,2.889444530E-1,1.609433889E0
4.327726152E1,-2.073343039E0,3.986634612E-1,1.642456174E0
4.327925454E1,-2.101038933E0,5.051867366E-1,1.675478339E0
4.328124756E1,-2.134061098E0,6.095796227E-1,1.711696267E0
4.328324058E1,-2.175605297E0,7.087793946E-1,1.747914195E0
4.328523360E1,-2.222475529E0,7.993242145E-1,1.784132123E0
4.328722662E1,-2.272541523E0,8.834776282E-1,1.818219662E0
4.328921964E1,-2.327933550E0,9.601744413E-1,1.849111319E0
4.329121266E1,-2.387586594E0,1.034740686E0,1.883198857E0
4.329320568E1,-2.450435400E0,1.109307051E0,1.917286277E0
4.329519870E1,-2.509023190E0,1.179612398E0,1.946047544E0
4.329719172E1,-2.566545725E0,1.252048254E0,1.975874066E0
4.329918474E1,-2.626198769E0,1.325549364E0,2.003570080E0
4.330117777E1,-2.678395271E0,1.394789457E0,2.028070450E0
4.330317079E1,-2.726330757E0,1.468290567E0,2.051505566E0
4.330516381E1,-2.771070480E0,1.535400271E0,2.076005936E0
4.330715683E1,-2.806223154E0,1.604640365E0,2.097310781E0
4.330914985E1,-2.839245558E0,1.677076221E0,2.120745897E0
4.331114287E1,-2.863745928E0,1.748446822E0,2.142050505E0
4.331313589E1,-2.882920027E0,1.813426018E0,2.161224604E0
4.331512891E1,-2.897833347E0,1.875209570E0,2.178268433E0
4.331712193E1,-2.907420397E0,1.928471208E0,2.192116499E0
4.331911495E1,-2.911681414E0,1.971080542E0,2.203834057E0
4.332110797E1,-2.913811684E0,1.998776674E0,2.212355852E0
4.332310099E1,-2.909550905E0,2.019016027E0,2.219812393E0
4.332509402E1,-2.899963856E0,2.026472569E0,2.223008156E0
4.332708704E1,-2.886115789E0,2.026472569E0,2.224073410E0
4.332908006E1,-2.865876198E0,2.021146536E0,2.220877647E0
4.333107308E1,-2.844571590E0,2.012624741E0,2.209160089E0
4.333306610E1,-2.816875696E0,2.004102707E0,2.191051245E0
4.333505912E1,-2.785983801E0,1.997711420E0,2.168681383E0
4.333705214E1,-2.750831127E0,2.001972198E0,2.138854742E0
4.333904521E1,-2.709286928E0,2.020081282E0,2.107963085E0
4.334103829E1,-2.663481951E0,2.043516397E0,2.071745157E0
4.334303136E1,-2.614481211E0,2.078669071E0,2.032331467E0
4.334502443E1,-2.562284946E0,2.124474049E0,1.990787387E0
4.334701750E1,-2.505827427E0,2.179866314E0,1.948178053E0
4.334901058E1,-2.445109367E0,2.248041153E0,1.904503465E0
4.335100365E1,-2.380130053E0,2.327933550E0,1.859763741E0
4.335299672E1,-2.309824705E0,2.418478489E0,1.820350051E0
4.335498980E1,-2.238454103E0,2.512218952E0,1.783066869E0
4.335698287E1,-2.163887739E0,2.608089924E0,1.742588043E0
4.335897594E1,-2.091451883E0,2.703960896E0,1.703174472E0
4.336096902E1,-2.020081282E0,2.804092884E0,1.663760781E0
4.336296209E1,-1.945514917E0,2.901028872E0,1.623281956E0
4.336495516E1,-1.877340078E0,2.993704319E0,1.579607368E0
4.336694823E1,-1.811295629E0,3.084249020E0,1.538063288E0
4.336894131E1,-1.747381568E0,3.159880638E0,1.495453954E0
4.337093438E1,-1.695185184E0,3.226990223E0,1.449648976E0
4.337292745E1,-1.645119309E0,3.286643267E0,1.404909253E0
4.337492052E1,-1.603575110E0,3.332448244E0,1.359104156E0
4.337691360E1,-1.568422437E0,3.364405394E0,1.312233925E0
4.337890667E1,-1.539661169E0,3.386775255E0,1.265363693E0
4.338089974E1,-1.521552205E0,3.400623322E0,1.217428207E0
4.338289282E1,-1.507704139E0,3.404884100E0,1.171623230E0
4.338488589E1,-1.503443241E0,3.398492813E0,1.122622490E0
4.338687896E1,-1.503443241E0,3.382514238E0,1.076817393E0
4.338887204E1,-1.511965156E0,3.351622581E0,1.028881907E0
4.339086511E1,-1.531139374E0,3.309013128E0,9.820116758E-1
4.339285818E1,-1.550313473E0,3.251490593E0,9.362066984E-1
4.339485120E1,-1.579074860E0,3.180119991E0,8.904016614E-1
4.339684422E1,-1.613162279E0,3.101292849E0,8.477923274E-1
4.339883724E1,-1.650445461E0,3.017139435E0,8.073135018E-1
4.340083026E1,-1.688793778E0,2.936181784E0,7.700303197E-1
4.340282329E1,-1.731403112E0,2.848832607E0,7.338123918E-1
4.340481631E1,-1.772947192E0,2.768940210E0,6.954640150E-1
4.340680933E1,-1.818752289E0,2.687982321E0,6.613765359E-1
4.340880235E1,-1.863492012E0,2.611285686E0,6.294195652E-1
4.341079537E1,-1.906101346E0,2.539915085E0,6.006582975E-1
4.341278839E1,-1.945514917E0,2.471740007E0,5.740274191E-1
4.341478141E1,-1.981732845E0,2.412086964E0,5.505923033E-1
4.341677443E1,-2.014755011E0,2.364151478E0,5.314181447E-1
4.341876745E1,-2.042451143E0,2.320477009E0,5.111786723E-1
4.342076047E1,-2.069082022E0,2.275737286E0,4.962654412E-1
4.342275349E1,-2.089321375E0,2.233127832E0,4.856131077E-1
4.342474652E1,-2.105299950E0,2.195844650E0,4.802869260E-1
4.342673954E1,-2.118082762E0,2.168148756E0,4.770912528E-1
4.342873256E1,-2.126604557E0,2.146843910E0,4.760259986E-1
4.343072558E1,-2.131930828E0,2.127669811E0,4.770912528E-1
4.343271860E1,-2.132996082E0,2.107430458E0,4.792217016E-1
4.343471162E1,-2.126604557E0,2.094647646E0,4.834826291E-1
4.343670464E1,-2.119148016E0,2.082930088E0,4.930697381E-1
4.343869766E1,-2.101038933E0,2.071212530E0,5.026568174E-1
4.344069068E1,-2.082930088E0,2.065886259E0,5.133091807E-1
4.344268370E1,-2.063755751E0,2.059494972E0,5.282224417E-1
4.344467672E1,-2.038190126E0,2.055233955E0,5.399399996E-1
4.344666974E1,-2.006233215E0,2.049907684E0,5.559184551E-1
4.344866276E1,-1.977471948E0,2.046712160E0,5.708317757E-1
4.345065579E1,-1.940188766E0,2.042451143E0,5.857450366E-1
4.345264881E1,-1.906101346E0,2.032864094E0,5.974625945E-1
4.345464183E1,-1.867752910E0,2.014755011E0,6.081148982E-1
4.345663485E1,-1.828339338E0,1.994515657E0,6.208977103E-1
4.345862787E1,-1.789990902E0,1.970015287E0,6.294195652E-1
4.346062089E1,-1.750577331E0,1.939123511E0,6.347457170E-1
4.346261391E1,-1.710098505E0,1.911427498E0,6.347457170E-1
4.346460693E1,-1.672815323E0,1.872013927E0,6.304848194E-1
4.346659995E1,-1.630205989E0,1.829404593E0,6.230281591E-1
4.346859297E1,-1.587596655E0,1.784664750E0,6.145063043E-1
4.347058599E1,-1.542856932E0,1.731403112E0,5.995930433E-1
4.347257902E1,-1.498117089E0,1.676010966E0,5.857450366E-1
4.347457204E1,-1.451246858E0,1.621684074E0,5.676360726E-1
4.347656506E1,-1.403311372E0,1.565226793E0,5.463314056E-1
4.347855808E1,-1.357506275E0,1.509834647E0,5.207657814E-1
4.348055110E1,-1.311701298E0,1.454442501E0,4.920045137E-1
4.348254412E1,-1.262700558E0,1.399050474E0,4.643084407E-1
4.348453714E1,-1.217960835E0,1.351114988E0,4.355471432E-1
4.348653016E1,-1.171090603E0,1.302114248E0,4.046553969E-1
4.348852318E1,-1.127416015E0,1.252048254E0,3.716331720E-1
4.349051620E1,-1.086937189E0,1.212634683E0,3.375457227E-1
4.349250922E1,-1.043262601E0,1.173220992E0,3.045234978E-1
4.349450224E1,-9.995880127E-1,1.137003064E0,2.725664973E-1
4.349649526E1,-9.612396359E-1,1.101850390E0,2.438052148E-1
4.349848829E1,-9.239565134E-1,1.066697717E0,2.171743810E-1
4.350048131E1,-8.898690343E-1,1.033675551E0,1.916087866E-1
4.350247433E1,-8.568468094E-1,1.002783775E0,1.692388952E-1
4.350446735E1,-8.227593303E-1,9.750877023E-1,1.489994675E-1
4.350646037E1,-7.897371054E-1,9.431306720E-1,1.308905035E-1
4.350845339E1,-7.599105835E-1,9.058475494E-1,1.138467789E-1
4.351044641E1,-7.290188670E-1,8.653686643E-1,9.360735118E-2
4.351243943E1,-6.981270909E-1,8.131722808E-1,7.762885839E-2
4.351443245E1,-6.661701202E-1,7.545844316E-1,6.804175675E-2
4.351642547E1,-6.331478953E-1,6.947982311E-1,6.271559745E-2
4.351841849E1,-6.011908650E-1,6.394061446E-1,6.378082931E-2
4.352041152E1,-5.607120395E-1,5.904054046E-1,7.017222792E-2
4.352240454E1,-5.244941115E-1,5.424699187E-1,7.869409025E-2
4.352439756E1,-4.850804806E-1,4.934692085E-1,9.254211932E-2
4.352639058E1,-4.456668794E-1,4.455337226E-1,1.095858440E-1
4.352838360E1,-4.051880240E-1,3.997286856E-1,1.298252791E-1
4.353037662E1,-3.657743931E-1,3.571193814E-1,1.511299312E-1
4.353236964E1,-3.252955377E-1,3.113143444E-1,1.745650619E-1
4.353436266E1,-2.869471312E-1,2.676397860E-1,2.043915838E-1
4.353635568E1,-2.485987544E-1,2.239652425E-1,2.299571782E-1
4.353834870E1,-2.145113051E-1,1.866820902E-1,2.576532364E-1
4.354034172E1,-1.772281379E-1,1.589860320E-1,2.864145339E-1
4.354233474E1,-1.431406885E-1,1.408770680E-1,3.162410557E-1
4.354432777E1,-1.079879999E-1,1.259638071E-1,3.450023532E-1
4.354632079E1,-7.283531129E-2,1.142462417E-1,3.716331720E-1
4.354831381E1,-3.448691964E-2,1.003982127E-1,3.961335421E-1
4.355030683E1,7.989247679E-4,8.228924870E-2,4.110468030E-1
4.355229985E1,4.234301299E-2,6.311506033E-2,4.206338823E-1
4.355429287E1,8.069140464E-2,4.181039706E-2,4.291557670E-1
4.355628589E1,1.233007237E-1,1.624480449E-2,4.323514402E-1
4.355827891E1,1.669752747E-1,-9.320789017E-3,4.376776218E-1
4.356027193E1,2.127802968E-1,-3.275591508E-2,4.387428463E-1
4.356226495E1,2.607157826E-1,-5.619104207E-2,4.376776218E-1
4.356425797E1,3.129121959E-1,-7.856093347E-2,4.334166944E-1
4.356625099E1,3.640433848E-1,-1.009308323E-1,4.270252883E-1
4.356824402E1,4.162397981E-1,-1.222354919E-1,4.195686579E-1
4.357023704E1,4.716319144E-1,-1.392792165E-1,4.089163244E-1
4.357223006E1,5.248935819E-1,-1.499315500E-1,3.971987665E-1
4.357422308E1,5.824161768E-1,-1.648448110E-1,3.833507299E-1
4.357621610E1,6.367430687E-1,-1.765623689E-1,3.652417660E-1
4.357820912E1,6.910699010E-1,-1.925408691E-1,3.513937294E-1
4.358020214E1,7.464620471E-1,-2.085193694E-1,3.364804685E-1
4.358219516E1,7.954627872E-1,-2.255630940E-1,3.183715343E-1
4.358418818E1,8.423330188E-1,-2.468677461E-1,2.949363887E-1
4.358618120E1,8.881380558E-1,-2.766942680E-1,2.683055699E-1
4.358817422E1,9.307473302E-1,-3.182383776E-1,2.374138087E-1
4.359016724E1,9.690957665E-1,-3.672390878E-1,2.011958808E-1
4.359216027E1,1.004248381E0,-4.236964285E-1,1.628475040E-1
4.359415329E1,1.040466309E0,-4.822842479E-1,1.255643368E-1
4.359614631E1,1.072423339E0,-5.461982489E-1,8.934641629E-2
4.359813933E1,1.104380369E0,-6.079817414E-1,5.525896326E-2
4.360013235E1,1.135272145E0,-6.708304882E-1,2.117150649E-2
4.360212537E1,1.166163802E0,-7.347444892E-1,-9.720250964E-3
4.360411839E1,1.198120832E0,-7.975932360E-1,-3.954677656E-2
4.360611141E1,1.225816846E0,-8.604419827E-1,-6.724283099E-2
4.360810443E1,1.255643368E0,-9.264864326E-1,-9.600412846E-2
4.361009745E1,1.284404755E0,-9.935960770E-1,-1.215697154E-1
4.361209047E1,1.317426920E0,-1.061771035E0,-1.471353173E-1
4.361408349E1,1.349383950E0,-1.131011128E0,-1.727008969E-1
4.361607652E1,1.385601878E0,-1.200251341E0,-1.972012669E-1
4.361806954E1,1.422885060E0,-1.270556688E0,-2.227668613E-1
4.362006256E1,1.462298632E0,-1.345123053E0,-2.462019771E-1
4.362205558E1,1.504907966E0,-1.412232637E0,-2.707023323E-1
4.362404860E1,1.549647689E0,-1.479342341E0,-2.941374779E-1
4.362604162E1,1.595452785E0,-1.550712943E0,-3.186378181E-1
4.362803464E1,1.645518661E0,-1.624214053E0,-3.410077095E-1
4.363002766E1,1.699845552E0,-1.683867097E0,-3.623123765E-1
4.363202068E1,1.761629105E0,-1.738193989E0,-3.857475221E-1
4.363401370E1,1.822347403E0,-1.789325118E0,-4.049217105E-1
4.363600672E1,1.891587496E0,-1.838325858E0,-4.251611233E-1
4.363799974E1,1.961892962E0,-1.882000446E0,-4.443353117E-1
4.363999276E1,2.037524462E0,-1.924609780E0,-4.635095298E-1
4.364198579E1,2.113156080E0,-1.958697200E0,-4.805532396E-1
4.364397881E1,2.186657190E0,-1.991719484E0,-4.997274280E-1
4.364597183E1,2.264419079E0,-2.015154600E0,-5.199668407E-1
4.364796485E1,2.338985443E0,-2.034328699E0,-5.402063131E-1
4.364995787E1,2.413551807E0,-2.050307274E0,-5.636414289E-1
4.365195089E1,2.481726646E0,-2.063090086E0,-5.870765448E-1
4.365394391E1,2.550966740E0,-2.079068661E0,-6.126421690E-1
4.365593693E1,2.612750292E0,-2.091851234E0,-6.403381824E-1
4.365792995E1,2.672403336E0,-2.111025572E0,-6.690995097E-1
4.365992297E1,2.722469330E0,-2.133395433E0,-6.967955232E-1
4.366191599E1,2.768274307E0,-2.158961058E0,-7.244915962E-1
4.366390902E1,2.803426981E0,-2.188787460E0,-7.532529235E-1
4.366590204E1,2.833253622E0,-2.215418339E0,-7.820141912E-1
4.366789506E1,2.852427721E0,-2.243114471E0,-8.054493070E-1
4.366988808E1,2.866275787E0,-2.271875620E0,-8.267539740E-1
4.367188110E1,2.871601820E0,-2.298506498E0,-8.427324891E-1
4.367387412E1,2.881189108E0,-2.317680836E0,-8.544500470E-1
4.367586714E1,2.895036936E0,-2.328333139E0,-8.619066477E-1
4.367786016E1,2.914211273E0,-2.337920189E0,-8.682980537E-1
4.367985318E1,2.951494455E0,-2.354964018E0,-8.757547140E-1
4.368184620E1,3.010082245E0,-2.387986183E0,-8.885374665E-1
4.368383922E1,3.092105150E0,-2.439117432E0,-9.098421335E-1
4.368583224E1,3.196497917E0,-2.514748812E0,-9.439296126E-1
4.368782526E1,3.314738750E0,-2.610619783E0,-9.886693954E-1
4.368981829E1,3.443632126E0,-2.722469330E0,-1.048322439E0
4.369181131E1,3.577851534E0,-2.842840672E0,-1.120758295E0
4.369380433E1,3.711005449E0,-2.958950996E0,-1.201715946E0
4.369579735E1,3.839898825E0,-3.070800543E0,-1.293326020E0
4.369779037E1,3.963465691E0,-3.167736769E0,-1.388131738E0
4.369978339E1,4.079576015E0,-3.243368149E0,-1.491459370E0
4.370177641E1,4.188230038E0,-3.294499397E0,-1.597982645E0
4.370376943E1,4.280905247E0,-3.327521563E0,-1.710897446E0
4.370576245E1,4.350145340E0,-3.346695900E0,-1.829138279E0
4.370775547E1,4.386363506E0,-3.361609221E0,-1.946447015E0
4.370974849E1,4.384232998E0,-3.379718065E0,-2.060426950E0
4.371174152E1,4.329905987E0,-3.398892164E0,-2.164819717E0
4.371373454E1,4.218056679E0,-3.428718805E0,-2.253234148E0
4.371572756E1,4.034836292E0,-3.466001987E0,-2.319278717E0
4.371772058E1,3.774919510E0,-3.524589777E0,-2.359757423E0
4.371971360E1,3.434045076E0,-3.599156141E0,-2.370409727E0
4.372170662E1,3.014343262E0,-3.686505079E0,-2.357626915E0
4.372369964E1,2.545640707E0,-3.782376051E0,-2.319278717E0
4.372569266E1,2.051372528E0,-3.872920990E0,-2.262821198E0
4.372768568E1,1.559234858E0,-3.950682878E0,-2.190385342E0
4.372967870E1,1.103315115E0,-3.999816895E0,-2.107297182E0
4.373167172E1,7.102441192E-1,-4.021121502E0,-2.012491465E0
4.373366474E1,3.917394578E-1,-4.006208420E0,-1.911294341E0
4.373565777E1,1.563229412E-1,-3.949617863E0,-1.800377011E0
4.373765079E1,9.320789017E-3,-3.854811907E0,-1.685331821E0
4.373964381E1,-5.366111174E-2,-3.723788261E0,-1.567090988E0
4.374163683E1,-4.620448127E-2,-3.566133738E0,-1.441393495E0
4.374362985E1,1.890788600E-2,-3.395696640E0,-1.321022153E0
4.374562287E1,1.233007237E-1,-3.214607000E0,-1.203846455E0
4.374761589E1,2.532591522E-1,-3.040973902E0,-1.095192671E0
4.374960891E1,3.949351311E-1,-2.873732328E0,-9.886693954E-1
4.375160193E1,5.323501825E-1,-2.730991125E0,-8.949288726E-1
4.375359495E1,6.580476761E-1,-2.620206833E0,-8.107754588E-1
4.375558797E1,7.635057569E-1,-2.533923149E0,-7.426005602E-1
4.375758105E1,8.519201279E-1,-2.474270105E0,-6.840127707E-1
4.375957412E1,9.094427228E-1,-2.443378210E0,-6.360772848E-1
4.376156719E1,9.477910995E-1,-2.422073603E0,-5.987941027E-1
4.376356026E1,9.584434032E-1,-2.407160282E0,-5.657718778E-1
4.376555334E1,9.541825056E-1,-2.393312216E0,-5.434020162E-1
4.376754641E1,9.339430332E-1,-2.370942354E0,-5.274235010E-1
4.376953948E1,9.073122144E-1,-2.323006868E0,-5.220973492E-1
4.377153256E1,8.710942864E-1,-2.247375488E0,-5.231625438E-1
4.377352563E1,8.359416127E-1,-2.140851974E0,-5.316844583E-1
4.377551870E1,7.997236848E-1,-2.007698059E0,-5.465977192E-1
4.377751178E1,7.656362653E-1,-1.847913027E0,-5.668371320E-1
4.377950485E1,7.379401922E-1,-1.670019031E0,-5.913375020E-1
4.378149792E1,7.145050764E-1,-1.482538104E0,-6.190335155E-1
4.378349099E1,6.953308582E-1,-1.289730906E0,-6.499252915E-1
4.378548407E1,6.782871485E-1,-1.102249861E0,-6.808170676E-1
4.378747714E1,6.718957424E-1,-9.190297723E-1,-7.138392925E-1
4.378947021E1,6.633738875E-1,-7.485924959E-1,-7.479267120E-1
4.379146329E1,6.601781845E-1,-5.930684805E-1,-7.820141912E-1
4.379345636E1,6.569824815E-1,-4.567186534E-1,-8.161016703E-1
4.379544943E1,6.559172273E-1,-3.395430148E-1,-8.523195982E-1
4.379744250E1,6.548519731E-1,-2.479329854E-1,-8.874722719E-1
4.379943558E1,6.580476761E-1,-1.733666807E-1,-9.236901999E-1
4.380142865E1,6.612433791E-1,-1.201050207E-1,-9.620385766E-1
4.380342172E1,6.655043364E-1,-8.069140464E-2,-9.993217587E-1
4.380541480E1,6.750914454E-1,-5.832150951E-2,-1.039800644E0
4.380740787E1,6.825480461E-1,-4.979964346E-2,-1.079214215E0
4.380940094E1,6.963961124E-1,-5.086487532E-2,-1.117562652E0
4.381139402E1,7.145050764E-1,-5.938674137E-2,-1.159106731E0
4.381338704E1,7.358096838E-1,-7.643046975E-2,-1.197455049E0
4.381538006E1,7.635057569E-1,-1.083874628E-1,-1.235803485E0
4.381737308E1,7.975932360E-1,-1.478010863E-1,-1.270956159E0
4.381936610E1,8.306154609E-1,-1.786928326E-1,-1.306108832E0
4.382135912E1,8.668333888E-1,-2.095845938E-1,-1.338065863E0
4.382335214E1,9.062470198E-1,-2.383458912E-1,-1.366827130E0
4.382534516E1,9.467258453E-1,-2.734985650E-1,-1.390262246E0
4.382733818E1,9.925308824E-1,-3.097164929E-1,-1.410501719E0
4.382933120E1,1.035140157E0,-3.480648994E-1,-1.424349666E0
4.383132422E1,1.086271405E0,-3.864132762E-1,-1.433936834E0
4.383331724E1,1.134206891E0,-4.258269072E-1,-1.438197732E0
4.383531027E1,1.185338020E0,-4.631100595E-1,-1.436067224E0
4.383730329E1,1.239664912E0,-5.014584661E-1,-1.429675817E0
4.383929631E1,1.290796161E0,-5.334154367E-1,-1.420088768E0
4.384128933E1,1.340862036E0,-5.664376616E-1,-1.408371210E0
4.384328235E1,1.388797522E0,-5.941337347E-1,-1.391327500E0
4.384527537E1,1.434602618E0,-6.228950024E-1,-1.374283791E0
4.384726839E1,1.479342341E0,-6.473953724E-1,-1.356174827E0
4.384926141E1,1.521951675E0,-6.676347852E-1,-1.335935354E0
4.385125443E1,1.559234858E0,-6.836133003E-1,-1.313565493E0
4.385324745E1,1.594387531E0,-6.953308582E-1,-1.291195631E0
4.385524047E1,1.626344562E0,-7.038527131E-1,-1.265630007E0
4.385723349E1,1.656171083E0,-7.059831619E-1,-1.238999128E0
4.385922652E1,1.681736588E0,-7.049179673E-1,-1.211303115E0
4.386121954E1,1.701976061E0,-7.017222643E-1,-1.186802745E0
4.386321256E1,1.721150279E0,-6.963961124E-1,-1.164432883E0
4.386520558E1,1.734998345E0,-6.921351552E-1,-1.140997767E0
4.386719860E1,1.744585395E0,-6.868090034E-1,-1.122888803E0
4.386919162E1,1.748846292E0,-6.836133003E-1,-1.104779840E0
4.387118464E1,1.749911547E0,-6.782871485E-1,-1.090931773E0
4.387317766E1,1.745650649E0,-6.750914454E-1,-1.080279469E0
4.387517068E1,1.734998345E0,-6.772218943E-1,-1.071757555E0
4.387716370E1,1.720085025E0,-6.782871485E-1,-1.066431403E0
4.387915672E1,1.705171704E0,-6.825480461E-1,-1.062170506E0
4.388114974E1,1.681736588E0,-6.942656040E-1,-1.058974743E0
4.388314276E1,1.657236218E0,-7.081136703E-1,-1.057909489E0
4.388513579E1,1.628474951E0,-7.251573801E-1,-1.055779099E0
4.388712881E1,1.599713683E0,-7.517881989E-1,-1.053648591E0
4.388912183E1,1.564561009E0,-7.816147208E-1,-1.053648591E0
4.389111485E1,1.529408336E0,-8.220936060E-1,-1.050452948E0
4.389310787E1,1.491059899E0,-8.678985834E-1,-1.047257185E0
4.389510089E1,1.451646328E0,-9.232907295E-1,-1.041931033E0
4.389709391E1,1.410102248E0,-9.861394763E-1,-1.034474373E0
4.389908693E1,1.367492914E0,-1.056444883E0,-1.028082967E0
4.390107995E1,1.321687818E0,-1.133141637E0,-1.021691680E0
4.390307297E1,1.274817586E0,-1.213034153E0,-1.012104511E0
4.390506599E1,1.230077863E0,-1.300383210E0,-1.004647851E0
4.390705902E1,1.184272766E0,-1.387732267E0,-9.961260557E-1
4.390905204E1,1.139533043E0,-1.475081444E0,-9.854736924E-1
4.391104506E1,1.092662811E0,-1.563495755E0,-9.758865833E-1
