"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.449111070E-1,4.095282078E0,8.125920296E0,1.462258697E0
8.469040230E-1,4.061763287E0,8.025363922E0,1.438316703E0
8.488969400E-1,3.922899485E0,7.948749542E0,1.471835494E0
8.508898570E-1,3.884592295E0,7.833827972E0,1.390432596E0
8.528827730E-1,3.836708307E0,7.728483200E0,1.313818216E0
8.548756900E-1,3.836708307E0,7.618350029E0,1.304241419E0
8.568686070E-1,3.773860455E0,7.513004780E0,1.256357312E0
8.588615230E-1,3.759495258E0,7.412448406E0,1.170166135E0
8.608544400E-1,3.697246075E0,7.326257229E0,1.093551636E0
8.628473570E-1,3.697246075E0,7.240066051E0,1.021725535E0
8.648402730E-1,3.692457676E0,7.144298077E0,9.451110959E-1
8.668331900E-1,3.673303843E0,7.082048416E0,8.301894665E-1
8.688261070E-1,3.658938646E0,7.014412403E0,7.823054194E-1
8.708190230E-1,3.663727045E0,6.985682011E0,6.386532784E-1
8.728119400E-1,3.658938646E0,6.947374821E0,5.955576897E-1
8.748048570E-1,3.601477861E0,6.942586422E0,4.513070285E-1
8.767977730E-1,3.553593874E0,6.933009624E0,3.603273630E-1
8.787906900E-1,3.524863482E0,6.923432827E0,2.741360962E-1
8.807836070E-1,3.505709887E0,6.899490833E0,1.304839998E-1
8.827765230E-1,3.606266260E0,6.913856030E0,5.985504016E-3
8.847694400E-1,3.663727045E0,6.937798023E0,-1.376665980E-1
8.867623570E-1,3.721188068E0,6.976105213E0,-2.525882721E-1
8.887552730E-1,3.807977915E0,7.024587631E0,-3.675099611E-1
8.907481900E-1,3.855861902E0,7.105990410E0,-4.872200489E-1
8.927411070E-1,3.927687883E0,7.158663273E0,-5.686228871E-1
8.947340230E-1,4.013879299E0,7.216124058E0,-6.697779298E-1
8.967269400E-1,4.119224072E0,7.350199223E0,-7.511807680E-1
8.987198570E-1,4.191050053E0,7.445967197E0,-7.846996188E-1
9.007127730E-1,4.243722439E0,7.532158375E0,-8.182184100E-1
9.027056900E-1,4.373009205E0,7.632715225E0,-8.277952671E-1
9.046986070E-1,4.463989258E0,7.718906403E0,-7.990648150E-1
9.066915230E-1,4.463989258E0,7.843404770E0,-7.128735781E-1
9.086844400E-1,4.463989258E0,7.939172745E0,-5.734112859E-1
9.106773570E-1,4.631583214E0,8.030152321E0,-5.303156972E-1
9.126702730E-1,4.775235176E0,8.135497093E0,-3.866635859E-1
9.146631900E-1,4.986523628E0,8.241440773E0,-2.430114746E-1
9.166561070E-1,5.139752388E0,8.337208748E0,-3.711012751E-2
9.186490230E-1,5.240308762E0,8.447341919E0,1.879448295E-1
9.206419400E-1,5.379172802E0,8.567051888E0,4.513070285E-1
9.226348570E-1,5.527613163E0,8.686761856E0,7.152677774E-1
9.246277730E-1,5.637746334E0,8.796895981E0,9.546879530E-1
9.266206900E-1,5.628169537E0,8.907029152E0,1.332971811E0
9.286136070E-1,5.776610374E0,8.988431931E0,1.639429569E0
9.306065230E-1,5.881955147E0,9.069834709E0,1.860294700E0
9.325994400E-1,6.011241913E0,9.160814285E0,2.171540976E0
9.345923570E-1,6.160281181E0,9.223063469E0,2.425326347E0
9.365852730E-1,6.299144745E0,9.271546364E0,2.640804529E0
9.385781900E-1,6.452373505E0,9.324218750E0,2.866457939E0
9.405711070E-1,6.567295074E0,9.362525940E0,3.005321741E0
9.425640230E-1,6.672640324E0,9.415198326E0,3.163338900E0
9.445569400E-1,6.773196697E0,9.439140320E0,3.249530315E0
9.465498570E-1,6.782773495E0,9.458293915E0,3.306991100E0
9.485427730E-1,6.830657482E0,9.463082314E0,3.321356297E0
9.505356900E-1,6.811503887E0,9.453505516E0,3.292625904E0
9.525286070E-1,6.777985096E0,9.434351921E0,3.211223125E0
9.545215230E-1,6.663063526E0,9.419986725E0,3.125031710E0
9.565144400E-1,6.423643112E0,9.400833130E0,3.014898539E0
9.585073570E-1,6.203376770E0,9.386467934E0,2.837727547E0
9.605002730E-1,5.968146324E0,9.357737541E0,2.621650934E0
9.624931900E-1,5.685630322E0,9.324218750E0,2.415749550E0
9.644861070E-1,5.283404827E0,9.251793861E0,2.243366957E0
9.664790230E-1,5.067926407E0,9.208698273E0,2.152387381E0
9.684719400E-1,4.914099216E0,9.184756279E0,1.989581585E0
9.704648570E-1,4.760869980E0,9.170391083E0,1.754949808E0
9.724577730E-1,4.598064423E0,9.146449089E0,1.534084797E0
9.744506900E-1,4.478354454E0,9.136872292E0,1.376067400E0
9.764436070E-1,4.411316395E0,9.112930298E0,1.184531331E0
9.784365230E-1,4.363432407E0,9.088988304E0,9.738415480E-1
9.804294400E-1,4.320336819E0,9.088988304E0,7.918822169E-1
9.824223570E-1,4.286818027E0,9.074623108E0,6.290764809E-1
9.844152730E-1,4.253299236E0,9.031527519E0,4.991910458E-1
9.864081900E-1,4.248510838E0,9.026739120E0,3.794809580E-1
9.884011070E-1,4.258087635E0,9.026739120E0,2.741360962E-1
9.903940230E-1,4.262876034E0,9.017162323E0,2.023100406E-1
9.923869400E-1,4.253299236E0,9.036315918E0,1.687912196E-1
9.943798570E-1,4.210203648E0,9.045892715E0,1.687912196E-1
9.963727730E-1,4.171896458E0,9.055469513E0,1.735796183E-1
9.983656900E-1,4.157531261E0,9.108141899E0,2.501940727E-1
1.000358607E0,4.104858875E0,9.151237488E0,3.268085420E-1
1.002351523E0,4.071340084E0,9.199121475E0,4.177882075E-1
1.004344440E0,3.999513865E0,9.256582260E0,5.333084464E-1
1.006337357E0,3.961206675E0,9.338583946E0,6.673837304E-1
1.008330273E0,3.903745890E0,9.367314339E0,8.445546627E-1
1.010323190E0,3.803189516E0,9.434351921E0,1.055244446E0
1.012316159E0,3.735553265E0,9.472659111E0,1.218050122E0
1.014309127E0,3.644573450E0,9.544485092E0,1.371279001E0
1.016302096E0,3.601477861E0,9.616311073E0,1.529296279E0
1.018295065E0,3.524863482E0,9.683348656E0,1.654393315E0
1.020288034E0,3.467402697E0,9.726444244E0,1.769315004E0
1.022281002E0,3.400364876E0,9.774328232E0,1.855506301E0
1.024273971E0,3.385999680E0,9.788693428E0,1.917755604E0
1.026266940E0,3.342904091E0,9.798270226E0,1.951274395E0
1.028259909E0,3.290231705E0,9.779116631E0,1.984793186E0
1.030252877E0,3.256712914E0,9.764751434E0,2.003946781E0
1.032245846E0,3.237559319E0,9.731232643E0,2.023100376E0
1.034238815E0,3.247136116E0,9.659406662E0,2.027888775E0
1.036231784E0,3.251924515E0,9.592369080E0,2.013523579E0
1.038224752E0,3.232770920E0,9.539696693E0,2.003946781E0
1.040217721E0,3.261501312E0,9.453505516E0,1.980004787E0
1.042210690E0,3.251924515E0,9.396044731E0,1.960851192E0
1.044203659E0,3.295020103E0,9.285911560E0,1.946485996E0
1.046196627E0,3.347692490E0,9.165602684E0,1.936909199E0
1.048189596E0,3.405153275E0,9.069834709E0,1.946485996E0
1.050182565E0,3.481767893E0,8.950124741E0,1.936909199E0
1.052175534E0,3.548805475E0,8.863933563E0,1.903390408E0
1.054168502E0,3.611054659E0,8.753800392E0,1.869871497E0
1.056161471E0,3.634996653E0,8.686761856E0,1.769315004E0
1.058154440E0,3.649361849E0,8.600570679E0,1.615487576E0
1.060147409E0,3.673303843E0,8.485649109E0,1.462258697E0
1.062140377E0,3.678092480E0,8.432976723E0,1.256357312E0
1.064133346E0,3.654150248E0,8.375515938E0,1.036090732E0
1.066126315E0,3.634996653E0,8.318055153E0,8.397662640E-1
1.068119284E0,3.601477861E0,8.251017570E0,6.386532784E-1
1.070112252E0,3.553593874E0,8.188768387E0,4.560954273E-1
1.072105169E0,3.563170671E0,8.130708694E0,3.028665185E-1
1.074098086E0,3.472191095E0,8.092401505E0,2.118868530E-1
1.076091002E0,3.496133089E0,8.068459511E0,1.304839998E-1
1.078083919E0,3.476979494E0,8.034940720E0,5.865794048E-2
1.080076836E0,3.453037500E0,8.001421928E0,4.429273307E-2
1.082069752E0,3.467402697E0,7.972691536E0,5.386953801E-2
1.084062669E0,3.453037500E0,8.010998726E0,5.386953801E-2
1.086055586E0,3.448249102E0,8.006210327E0,9.696517140E-2
1.088048502E0,3.491344690E0,7.967903137E0,1.113303825E-1
1.090041419E0,3.601477861E0,7.915230751E0,1.544260085E-1
1.092034336E0,3.644573450E0,7.876923561E0,1.831564307E-1
1.094027252E0,3.682880878E0,7.862558365E0,2.837128937E-1
1.096020169E0,3.687669277E0,7.848193169E0,4.225766063E-1
1.098013086E0,3.663727045E0,7.852981567E0,5.764040351E-1
1.100006002E0,3.630208254E0,7.833827972E0,7.344213724E-1
1.101998919E0,3.587112665E0,7.805097580E0,8.541314602E-1
1.103991836E0,3.481767893E0,7.829039574E0,1.012148738E0
1.105984752E0,3.433883905E0,7.800309181E0,1.160589218E0
1.107977669E0,3.376422882E0,7.790732384E0,1.318606615E0
1.109970586E0,3.357269287E0,7.790732384E0,1.495777488E0
1.111963502E0,3.323750496E0,7.738059998E0,1.678335428E0
1.113956419E0,3.275866508E0,7.709329605E0,1.845929503E0
1.115949336E0,3.242347717E0,7.694964409E0,2.051830769E0
1.117942252E0,3.247136116E0,7.671022415E0,2.219424963E0
1.119935169E0,3.232770920E0,7.656657219E0,2.401384354E0
1.121928086E0,3.247136116E0,7.661445618E0,2.573766708E0
1.123921002E0,3.275866508E0,7.656657219E0,2.755726099E0
1.125913919E0,3.299808502E0,7.694964409E0,2.919130325E0
1.127906836E0,3.333327293E0,7.709329605E0,3.062782526E0
1.129899752E0,3.390788078E0,7.752425194E0,3.177704096E0
1.131892669E0,3.433883905E0,7.805097580E0,3.235165119E0
1.133885586E0,3.539228678E0,7.867346764E0,3.297414303E0
1.135878502E0,3.615843058E0,7.934384346E0,3.306991100E0
1.137871419E0,3.687669277E0,7.977479935E0,3.292625904E0
1.139864336E0,3.817554712E0,8.054094315E0,3.220799923E0
1.141857252E0,3.927687883E0,8.101978302E0,3.096301317E0
1.143850169E0,4.009090900E0,8.164826393E0,2.971802950E0
1.145843086E0,4.128800869E0,8.222287178E0,2.799420357E0
1.147836002E0,4.191050053E0,8.289324760E0,2.578555346E0
1.149828919E0,4.262876034E0,8.341997147E0,2.363077164E0
1.151821836E0,4.353855610E0,8.404246330E0,2.118868589E0
1.153814752E0,4.435258865E0,8.466495514E0,1.903390408E0
1.155807669E0,4.487931252E0,8.514379501E0,1.668758631E0
1.157800586E0,4.511873245E0,8.567051888E0,1.447893500E0
1.159793502E0,4.574122429E0,8.634089470E0,1.275510907E0
1.161786419E0,4.593276024E0,8.672396660E0,1.117493629E0
1.163779336E0,4.583699226E0,8.720281601E0,9.355342984E-1
1.165772252E0,4.593276024E0,8.753800392E0,8.206126094E-1
1.167765169E0,4.598064423E0,8.777742386E0,7.248445749E-1
1.169758086E0,4.598064423E0,8.801684380E0,7.056909800E-1
1.171751002E0,4.559757233E0,8.801684380E0,6.961141229E-1
1.173743919E0,4.545392036E0,8.811261177E0,6.913257241E-1
1.175736836E0,4.511873245E0,8.839991570E0,7.631517649E-1
1.177729752E0,4.497508049E0,8.801684380E0,8.301894665E-1
1.179722669E0,4.487931252E0,8.782530785E0,9.020155072E-1
1.181715586E0,4.483142853E0,8.725070000E0,9.929951429E-1
1.183708502E0,4.454412460E0,8.715493202E0,1.107916832E0
1.185701419E0,4.435258865E0,8.658031464E0,1.218050122E0
1.187694336E0,4.401739597E0,8.605359077E0,1.337760210E0
1.189687252E0,4.396951199E0,8.533533096E0,1.452681899E0
1.191680169E0,4.396951199E0,8.461707115E0,1.586757183E0
1.193673086E0,4.377797604E0,8.385092735E0,1.687912226E0
1.195666002E0,4.358644009E0,8.308478355E0,1.778891921E0
1.197658919E0,4.339490414E0,8.217498779E0,1.869871497E0
1.199651836E0,4.325125217E0,8.106766701E0,1.932120800E0
1.201644752E0,4.305971622E0,8.006210327E0,1.975216389E0
1.203637669E0,4.262876034E0,7.900865555E0,2.023100376E0
1.205630586E0,4.267664433E0,7.809885979E0,2.037465572E0
1.207623502E0,4.248510838E0,7.709329605E0,2.023100376E0
1.209616419E0,4.243722439E0,7.599195957E0,1.984793186E0
1.211609336E0,4.219780445E0,7.498639584E0,1.898601890E0
1.213602252E0,4.200626850E0,7.393294811E0,1.826775908E0
1.215595169E0,4.186261654E0,7.302315235E0,1.692700624E0
1.217588086E0,4.181473255E0,7.211335659E0,1.548449993E0
1.219581002E0,4.162319660E0,7.120356083E0,1.376067400E0
1.221573919E0,4.128800869E0,6.995258808E0,1.198896527E0
1.223566836E0,4.095282078E0,6.918644428E0,1.055244446E0
1.225559752E0,4.066551685E0,6.813299656E0,8.541314602E-1
1.227552669E0,4.033032894E0,6.717531204E0,6.865373254E-1
1.229545586E0,3.999513865E0,6.607398033E0,5.039794445E-1
1.231538502E0,3.918111086E0,6.497264862E0,3.507505357E-1
1.233531419E0,3.865438700E0,6.415862083E0,2.166752517E-1
1.235524336E0,3.803189516E0,6.344036102E0,7.781155407E-2
1.237517252E0,3.716399670E0,6.257844925E0,5.985504016E-3
1.239510169E0,3.634996653E0,6.229114056E0,-9.457096457E-2
1.241503086E0,3.472191095E0,6.186018467E0,-1.376665980E-1
1.243496002E0,3.357269287E0,6.166864872E0,-1.903390288E-1
1.245488919E0,3.256712914E0,6.109404087E0,-2.094926536E-1
1.247481836E0,3.156156301E0,6.032789707E0,-1.999158412E-1
1.249474752E0,3.065176725E0,5.956175327E0,-1.807622313E-1
1.251467669E0,2.974197149E0,5.869385242E0,-1.472434103E-1
1.253460586E0,2.907159328E0,5.787982464E0,-8.978256583E-2
1.255453502E0,2.835333347E0,5.682637691E0,-2.274491638E-2
1.257446419E0,2.758718967E0,5.620388508E0,3.471592441E-2
1.259439336E0,2.696469545E0,5.553350925E0,1.496376097E-1
1.261432252E0,2.647987127E0,5.457582951E0,2.549824715E-1
1.263425169E0,2.609679937E0,5.371391296E0,3.890577853E-1
1.265418086E0,2.595314741E0,5.294776917E0,5.572504401E-1
1.267411002E0,2.585737944E0,5.222950935E0,7.296329737E-1
1.269403919E0,2.600103140E0,5.136759758E0,9.115923047E-1
1.271396836E0,2.604891539E0,5.088875771E0,1.151012421E0
1.273389752E0,2.633621931E0,5.060145378E0,1.395220995E0
1.275382669E0,2.662352324E0,5.036203384E0,1.644816518E0
1.277375586E0,2.696469545E0,5.060145378E0,1.865083098E0
1.279368502E0,2.729988575E0,5.117606163E0,2.123656988E0
1.281361419E0,2.801814556E0,5.189432144E0,2.377442360E0
1.283354336E0,2.907159328E0,5.285200119E0,2.602497339E0
1.285347252E0,2.959831953E0,5.376179695E0,2.880823135E0
1.287340169E0,3.065176725E0,5.500678539E0,3.144185305E0
1.289333086E0,3.160944700E0,5.634753704E0,3.417124271E0
1.291326002E0,3.304596901E0,5.826289654E0,3.733159065E0
1.293318919E0,3.453037500E0,6.018424511E0,4.054580688E0
1.295311836E0,3.596689463E0,6.205172062E0,4.370615005E0
1.297304752E0,3.793014050E0,6.420650482E0,4.667496204E0
1.299297669E0,3.975571871E0,6.631340027E0,4.930858612E0
1.301290586E0,4.143166065E0,6.880337238E0,5.108627796E0
1.303283502E0,4.334702015E0,7.149086475E0,5.194818974E0
1.305276419E0,4.507084846E0,7.402871609E0,5.146934986E0
1.307269336E0,4.645948410E0,7.627926826E0,5.002684593E0
1.309262252E0,4.780023575E0,7.862558365E0,4.830301762E0
1.311255169E0,4.842272758E0,8.039729118E0,4.533421040E0
1.313248086E0,4.880579948E0,8.241440773E0,4.217386246E0
1.315241002E0,4.948216438E0,8.394669533E0,3.867234230E0
1.317233919E0,4.938639641E0,8.547898293E0,3.517680883E0
1.319226836E0,4.904522419E0,8.643666267E0,3.101089716E0
1.321219752E0,4.880579948E0,8.782530785E0,2.722207308E0
1.323212669E0,4.851849556E0,8.878298759E0,2.305616140E0
1.325205586E0,4.799177170E0,8.969278336E0,1.932120800E0
1.327198502E0,4.746504784E0,9.031527519E0,1.639429569E0
1.329191419E0,4.679467201E0,9.084199905E0,1.352125406E0
1.331184336E0,4.631583214E0,9.132083893E0,1.055244446E0
1.333177252E0,4.602852821E0,9.156025887E0,8.397662640E-1
1.335170169E0,4.545392036E0,9.179967880E0,6.290764809E-1
1.337163138E0,4.521450043E0,9.199121475E0,4.752490520E-1
1.339156107E0,4.507084846E0,9.189544678E0,3.411737382E-1
1.341149075E0,4.492719650E0,9.170391083E0,2.023100406E-1
1.343142044E0,4.449624062E0,9.112930298E0,8.738835901E-2
1.345135013E0,4.420893669E0,9.084199905E0,1.197100850E-3
1.347127982E0,4.396951199E0,9.021950722E0,-7.062894851E-2
1.349120950E0,4.377797604E0,8.940547943E0,-1.233013868E-1
1.351113919E0,4.305971622E0,8.844779968E0,-1.568202078E-1
1.353106888E0,4.277241230E0,8.739435196E0,-1.089361757E-1
1.355099857E0,4.224568844E0,8.605359077E0,-8.499415964E-2
1.357092825E0,4.143166065E0,8.480860710E0,-5.626374111E-2
1.359085794E0,4.066551685E0,8.346785545E0,4.429273307E-2
1.361078763E0,3.985148668E0,8.231863976E0,1.592144072E-1
1.363071732E0,3.908534288E0,8.106766701E0,2.885012925E-1
1.365064700E0,3.851073503E0,7.987056732E0,4.034229815E-1
1.367057669E0,3.759495258E0,7.843404770E0,5.572504401E-1
1.369050638E0,3.702034473E0,7.738059998E0,7.056909800E-1
1.371043607E0,3.611054659E0,7.613561630E0,8.828618526E-1
1.373036575E0,3.548805475E0,7.498639584E0,1.050456047E0
1.375029544E0,3.476979494E0,7.398083210E0,1.270722508E0
1.377022513E0,3.429095268E0,7.297526836E0,1.462258697E0
1.379015482E0,3.400364876E0,7.235277653E0,1.687912226E0
1.381008450E0,3.338115692E0,7.144298077E0,1.970427990E0
1.383001419E0,3.328538895E0,7.110779285E0,2.257732153E0
1.384994388E0,3.347692490E0,7.105990410E0,2.549824715E0
1.386987357E0,3.385999680E0,7.115567684E0,2.890399933E0
1.388980325E0,3.438672304E0,7.158663273E0,3.230376720E0
1.390973294E0,3.553593874E0,7.230489254E0,3.579930067E0
1.392966263E0,3.649361849E0,7.331045628E0,3.920505285E0
1.394959232E0,3.817554712E0,7.436390400E0,4.231751442E0
1.396952148E0,3.980360270E0,7.565677166E0,4.495113850E0
1.398945065E0,4.119224072E0,7.699752808E0,4.696226597E0
1.400937982E0,4.262876034E0,7.891288757E0,4.815936565E0
1.402930898E0,4.377797604E0,8.068459511E0,4.887762547E0
1.404923815E0,4.492719650E0,8.251017570E0,4.930858612E0
1.406916732E0,4.550180435E0,8.418611526E0,4.945223808E0
1.408909648E0,4.602852821E0,8.581417084E0,4.897339344E0
1.410902565E0,4.641160011E0,8.725070000E0,4.782417774E0
1.412895482E0,4.641160011E0,8.835203171E0,4.643554211E0
1.414888398E0,4.626794815E0,8.935759544E0,4.499902248E0
1.416881315E0,4.631583214E0,9.036315918E0,4.337096214E0
1.418874232E0,4.559757233E0,9.117718697E0,4.131195068E0
1.420867148E0,4.483142853E0,9.179967880E0,3.944447279E0
1.422860065E0,4.411316395E0,9.251793861E0,3.771466255E0
1.424852982E0,4.286818027E0,9.314641953E0,3.560776472E0
1.426845898E0,4.167108059E0,9.362525940E0,3.340509892E0
1.428838815E0,4.066551685E0,9.415198326E0,3.120243311E0
1.430831732E0,3.918111086E0,9.463082314E0,2.909553528E0
1.432824648E0,3.797802448E0,9.467870712E0,2.679111719E0
1.434817565E0,3.678092480E0,9.477447510E0,2.506729126E0
1.436810482E0,3.567959070E0,9.467870712E0,2.358288765E0
1.438803398E0,3.453037500E0,9.410409927E0,2.219424963E0
1.440796315E0,3.362057686E0,9.343372345E0,2.104503393E0
1.442789232E0,3.237559319E0,9.276334763E0,1.980004787E0
1.444782148E0,3.132214308E0,9.199121475E0,1.879448295E0
1.446775065E0,3.026869535E0,9.093776703E0,1.769315004E0
1.448767982E0,2.911947727E0,8.998008728E0,1.697489023E0
1.450760898E0,2.820968151E0,8.868721962E0,1.644816518E0
1.452753815E0,2.729988575E0,8.753800392E0,1.620275974E0
1.454746732E0,2.652775526E0,8.619724274E0,1.629852772E0
1.456739648E0,2.595314741E0,8.504802704E0,1.654393315E0
1.458732565E0,2.566584110E0,8.375515938E0,1.721431017E0
1.460725482E0,2.542642117E0,8.251017570E0,1.802833915E0
1.462718398E0,2.542642117E0,8.125920296E0,1.917755604E0
1.464711315E0,2.600103140E0,7.991845131E0,2.070984364E0
1.466704232E0,2.671929121E0,7.891288757E0,2.233790159E0
1.468697148E0,2.734776974E0,7.800309181E0,2.434903145E0
1.470690065E0,2.864063740E0,7.718906403E0,2.631227732E0
1.472682982E0,2.959831953E0,7.651868820E0,2.847304344E0
1.474675898E0,3.069965124E0,7.608773232E0,3.086724520E0
1.476668815E0,3.223194122E0,7.565677166E0,3.326144695E0
1.478661732E0,3.390788078E0,7.546523571E0,3.560776472E0
1.480654648E0,3.534440279E0,7.522581577E0,3.771466255E0
1.482647565E0,3.721188068E0,7.560888767E0,3.968389273E0
1.484640482E0,3.927687883E0,7.580042362E0,4.155137062E0
1.486633398E0,4.124012470E0,7.623138428E0,4.322731018E0
1.488626315E0,4.320336819E0,7.690176010E0,4.447229862E0
1.490619232E0,4.516661644E0,7.738059998E0,4.562151432E0
1.492612148E0,4.751293182E0,7.805097580E0,4.657919407E0
1.494605065E0,4.948216438E0,7.867346764E0,4.744110584E0
1.496597982E0,5.173271179E0,7.953537941E0,4.777629375E0
1.498590898E0,5.403114796E0,8.020575523E0,4.777629375E0
1.500583815E0,5.565920353E0,8.116343498E0,4.734533787E0
1.502576732E0,5.676053524E0,8.207921982E0,4.629189014E0
1.504569648E0,5.781398773E0,8.270171165E0,4.423287868E0
1.506562565E0,5.901108742E0,8.341997147E0,4.203021049E0
1.508555482E0,5.934627533E0,8.385092735E0,3.901351690E0
1.510548398E0,6.006453514E0,8.432976723E0,3.608660460E0
1.512541315E0,6.050147533E0,8.500014305E0,3.297414303E0
1.514534232E0,6.054935932E0,8.538321495E0,2.952649355E0
1.516527148E0,6.020818710E0,8.605359077E0,2.616862535E0
1.518520065E0,5.953781128E0,8.643666267E0,2.305616140E0
1.520512982E0,5.819705963E0,8.691550255E0,1.960851192E0
1.522505898E0,5.776610374E0,8.744223595E0,1.654393315E0
1.524498815E0,5.728725910E0,8.787319183E0,1.385644197E0
1.526491732E0,5.652111530E0,8.830414772E0,1.155800819E0
1.528484648E0,5.623381138E0,8.844779968E0,9.115923047E-1
1.530477565E0,5.594650745E0,8.873510361E0,7.727286220E-1
1.532470482E0,5.580285549E0,8.902240753E0,5.955576897E-1
1.534463398E0,5.599439144E0,8.887875557E0,4.704606235E-1
1.536456315E0,5.613804340E0,8.839991570E0,3.651157618E-1
1.538449232E0,5.661688328E0,8.792107582E0,3.315969408E-1
1.540442148E0,5.690418720E0,8.763377190E0,2.885012925E-1
1.542435065E0,5.824494362E0,8.720281601E0,3.459621370E-1
1.544427982E0,5.977723122E0,8.643666267E0,4.034229815E-1
1.546420898E0,6.102819920E0,8.595782280E0,5.333084464E-1
1.548413815E0,6.260837555E0,8.495225906E0,7.248445749E-1
1.550406732E0,6.337451935E0,8.428188324E0,9.307458997E-1
1.552399648E0,6.485892296E0,8.346785545E0,1.280299306E0
1.554392565E0,6.734889507E0,8.284536362E0,1.644816518E0
1.556385482E0,6.983886242E0,8.217498779E0,1.999158382E0
1.558378398E0,7.199963093E0,8.160037994E0,2.367865562E0
1.560371315E0,7.439383030E0,8.092401505E0,2.775478363E0
1.562364232E0,7.731475830E0,8.073247910E0,3.201646328E0
1.564357148E0,8.013991356E0,8.049305916E0,3.690063477E0
1.566350065E0,8.262989044E0,8.054094315E0,4.155137062E0
1.568342982E0,8.469488144E0,8.073247910E0,4.633977413E0
1.570335898E0,8.593987465E0,8.150461197E0,5.094262600E0
1.572328815E0,8.613141060E0,8.274959564E0,5.506065369E0
1.574321732E0,8.593987465E0,8.432976723E0,5.812523365E0
1.576314648E0,8.536525726E0,8.614935875E0,6.051943302E0
1.578307565E0,8.392873764E0,8.801684380E0,6.200982571E0
1.580300482E0,8.195950508E0,9.017162323E0,6.234501362E0
1.582293398E0,7.932588577E0,9.232640266E0,6.167463779E0
1.584286315E0,7.635707855E0,9.429563522E0,6.013636112E0
